date,state,state_reaction,state_user,post_total,page_total,reaction_total,user_total,trump_page,clinton_page,hate_crime,racial_crime,racial_broad_crime,sexual_crime,population,racial_crime_rate,racial_broad_crime_rate,sexual_crime_rate,population_rate
2016-01-17,Oregon,619,507,698,277,478064,326106,263283,214781,0,0,0,0,4091404.0,0.0,0.0,0.0,1.0
2016-01-17,Pennsylvania,4436,2936,698,277,478064,326106,263283,214781,1,1,1,0,12783538.0,7.822560546227499e-08,7.822560546227499e-08,0.0,1.0
2016-01-17,Rhode Island,119,93,698,277,478064,326106,263283,214781,0,0,0,0,1057063.0,0.0,0.0,0.0,1.0
2016-01-17,South Carolina,29927,18013,698,277,478064,326106,263283,214781,0,0,0,0,4958235.0,0.0,0.0,0.0,1.0
2016-01-17,South Dakota,670,486,698,277,478064,326106,263283,214781,0,0,0,0,862890.0,0.0,0.0,0.0,1.0
2016-01-17,Tennessee,2308,1514,698,277,478064,326106,263283,214781,0,0,0,0,6645011.0,0.0,0.0,0.0,1.0
2016-01-17,Texas,90133,54137,698,277,478064,326106,263283,214781,1,0,0,1,27937492.0,0.0,0.0,3.579419369498164e-08,1.0
2016-01-17,Utah,16348,9038,698,277,478064,326106,263283,214781,0,0,0,0,3042613.0,0.0,0.0,0.0,1.0
2016-01-17,Vermont,77791,62361,698,277,478064,326106,263283,214781,0,0,0,0,623644.0,0.0,0.0,0.0,1.0
2016-01-17,Virginia,3182,2170,698,277,478064,326106,263283,214781,0,0,0,0,8410946.0,0.0,0.0,0.0,1.0
2016-01-17,Washington,2235,1512,698,277,478064,326106,263283,214781,0,0,0,0,7294680.0,0.0,0.0,0.0,1.0
2016-01-17,West Virginia,429,319,698,277,478064,326106,263283,214781,0,0,0,0,1830929.0,0.0,0.0,0.0,1.0
2016-01-17,Wisconsin,14074,9860,698,277,478064,326106,263283,214781,0,0,0,0,5772958.0,0.0,0.0,0.0,1.0
2016-01-17,Wyoming,263,163,698,277,478064,326106,263283,214781,0,0,0,0,584290.0,0.0,0.0,0.0,1.0
2016-01-18,Alabama,1621,1056,1119,388,776734,491975,485155,291579,0,0,0,0,4864745.0,0.0,0.0,0.0,1.0
2016-01-18,Alaska,882,525,1119,388,776734,491975,485155,291579,0,0,0,0,741504.0,0.0,0.0,0.0,1.0
2016-01-18,Arizona,45012,23120,1119,388,776734,491975,485155,291579,0,0,0,0,6945452.0,0.0,0.0,0.0,1.0
2016-01-18,Arkansas,10163,5210,1119,388,776734,491975,485155,291579,0,0,0,0,2990410.0,0.0,0.0,0.0,1.0
2016-01-18,California,57282,39066,1119,388,776734,491975,485155,291579,3,2,2,0,39209127.0,5.1008531763535566e-08,5.1008531763535566e-08,0.0,1.0
2016-01-18,Colorado,1832,1248,1119,388,776734,491975,485155,291579,0,0,0,0,5540921.0,0.0,0.0,0.0,1.0
2016-01-18,Connecticut,2908,2363,1119,388,776734,491975,485155,291579,0,0,0,0,3578674.0,0.0,0.0,0.0,1.0
2016-01-18,Delaware,54,47,1119,388,776734,491975,485155,291579,0,0,0,0,949216.0,0.0,0.0,0.0,1.0
2016-01-18,Florida,31872,19743,1119,388,776734,491975,485155,291579,0,0,0,0,20629982.0,0.0,0.0,0.0,1.0
2016-01-18,Georgia,11878,6678,1119,388,776734,491975,485155,291579,0,0,0,0,10304763.0,0.0,0.0,0.0,1.0
2016-01-18,Idaho,929,568,1119,388,776734,491975,485155,291579,0,0,0,0,1682930.0,0.0,0.0,0.0,1.0
2016-01-18,Illinois,9209,6709,1119,388,776734,491975,485155,291579,0,0,0,0,12826895.0,0.0,0.0,0.0,1.0
2016-01-18,Indiana,9526,6080,1119,388,776734,491975,485155,291579,0,0,0,0,6633344.0,0.0,0.0,0.0,1.0
2016-01-18,Iowa,2274,1229,1119,388,776734,491975,485155,291579,0,0,0,0,3131785.0,0.0,0.0,0.0,1.0
2016-01-18,Kansas,1369,820,1119,388,776734,491975,485155,291579,0,0,0,0,2911263.0,0.0,0.0,0.0,1.0
2016-01-18,Kentucky,31666,19125,1119,388,776734,491975,485155,291579,0,0,0,0,4438229.0,0.0,0.0,0.0,1.0
2016-01-18,Louisiana,3598,2392,1119,388,776734,491975,485155,291579,0,0,0,0,4678215.0,0.0,0.0,0.0,1.0
2016-01-18,Maine,1696,1049,1119,388,776734,491975,485155,291579,0,0,0,0,1331370.0,0.0,0.0,0.0,1.0
2016-01-18,Maryland,6707,4431,1119,388,776734,491975,485155,291579,0,0,0,0,6004692.0,0.0,0.0,0.0,1.0
2016-01-18,Massachusetts,65557,49343,1119,388,776734,491975,485155,291579,1,1,1,0,6826022.0,1.4649820935238708e-07,1.4649820935238708e-07,0.0,1.0
2016-01-18,Michigan,4978,3249,1119,388,776734,491975,485155,291579,0,0,0,0,9951890.0,0.0,0.0,0.0,1.0
2016-01-18,Minnesota,6612,5098,1119,388,776734,491975,485155,291579,1,0,1,0,5523409.0,0.0,1.8104761027112062e-07,0.0,1.0
2016-01-18,Mississippi,2030,1448,1119,388,776734,491975,485155,291579,0,0,0,0,2988298.0,0.0,0.0,0.0,1.0
2016-01-18,Missouri,2551,1654,1119,388,776734,491975,485155,291579,0,0,0,0,6087203.0,0.0,0.0,0.0,1.0
2016-01-18,Montana,1081,738,1119,388,776734,491975,485155,291579,0,0,0,0,1040863.0,0.0,0.0,0.0,1.0
2016-01-18,Nebraska,641,458,1119,388,776734,491975,485155,291579,0,0,0,0,1905924.0,0.0,0.0,0.0,1.0
2016-01-18,Nevada,478,303,1119,388,776734,491975,485155,291579,1,1,1,0,2919772.0,3.424924959894129e-07,3.424924959894129e-07,0.0,1.0
2016-01-18,New Hampshire,377,240,1119,388,776734,491975,485155,291579,0,0,0,0,1342373.0,0.0,0.0,0.0,1.0
2016-01-18,New Jersey,27773,18873,1119,388,776734,491975,485155,291579,0,0,0,0,8874516.0,0.0,0.0,0.0,1.0
2016-01-18,New Mexico,1511,1084,1119,388,776734,491975,485155,291579,0,0,0,0,2092789.0,0.0,0.0,0.0,1.0
2016-01-18,New York,9689,6672,1119,388,776734,491975,485155,291579,1,0,1,0,19641589.0,0.0,5.091237781220247e-08,0.0,1.0
2016-01-18,North Carolina,10580,6640,1119,388,776734,491975,485155,291579,0,0,0,0,10156679.0,0.0,0.0,0.0,1.0
2016-01-18,North Dakota,342,245,1119,388,776734,491975,485155,291579,0,0,0,0,754353.0,0.0,0.0,0.0,1.0
2016-01-18,Ohio,8642,5659,1119,388,776734,491975,485155,291579,0,0,0,0,11635003.0,0.0,0.0,0.0,1.0
2016-01-18,Oklahoma,4778,2945,1119,388,776734,491975,485155,291579,1,0,0,1,3926769.0,0.0,0.0,2.546622936057609e-07,1.0
2016-01-18,Oregon,950,740,1119,388,776734,491975,485155,291579,0,0,0,0,4091404.0,0.0,0.0,0.0,1.0
2016-01-18,Pennsylvania,6810,4089,1119,388,776734,491975,485155,291579,0,0,0,0,12783538.0,0.0,0.0,0.0,1.0
2016-01-18,Rhode Island,192,144,1119,388,776734,491975,485155,291579,0,0,0,0,1057063.0,0.0,0.0,0.0,1.0
2016-01-18,South Carolina,56655,31163,1119,388,776734,491975,485155,291579,0,0,0,0,4958235.0,0.0,0.0,0.0,1.0
2016-01-18,South Dakota,1106,748,1119,388,776734,491975,485155,291579,0,0,0,0,862890.0,0.0,0.0,0.0,1.0
2016-01-18,Tennessee,4428,2691,1119,388,776734,491975,485155,291579,1,1,1,0,6645011.0,1.5048884042479387e-07,1.5048884042479387e-07,0.0,1.0
2016-01-18,Texas,160829,88396,1119,388,776734,491975,485155,291579,1,1,1,0,27937492.0,3.579419369498164e-08,3.579419369498164e-08,0.0,1.0
2016-01-18,Utah,31938,16424,1119,388,776734,491975,485155,291579,0,0,0,0,3042613.0,0.0,0.0,0.0,1.0
2016-01-18,Vermont,96507,75390,1119,388,776734,491975,485155,291579,0,0,0,0,623644.0,0.0,0.0,0.0,1.0
2016-01-18,Virginia,5144,3204,1119,388,776734,491975,485155,291579,0,0,0,0,8410946.0,0.0,0.0,0.0,1.0
2016-01-18,Washington,3454,2267,1119,388,776734,491975,485155,291579,0,0,0,0,7294680.0,0.0,0.0,0.0,1.0
2016-01-18,West Virginia,844,535,1119,388,776734,491975,485155,291579,0,0,0,0,1830929.0,0.0,0.0,0.0,1.0
2016-01-18,Wisconsin,28439,19119,1119,388,776734,491975,485155,291579,0,0,0,0,5772958.0,0.0,0.0,0.0,1.0
2016-01-18,Wyoming,420,263,1119,388,776734,491975,485155,291579,0,0,0,0,584290.0,0.0,0.0,0.0,1.0
2016-01-19,Alabama,1140,752,1305,472,742362,491807,401797,340565,0,0,0,0,4864745.0,0.0,0.0,0.0,1.0
2016-01-19,Alaska,856,552,1305,472,742362,491807,401797,340565,0,0,0,0,741504.0,0.0,0.0,0.0,1.0
2016-01-19,Arizona,39885,21539,1305,472,742362,491807,401797,340565,0,0,0,0,6945452.0,0.0,0.0,0.0,1.0
2016-01-19,Arkansas,9696,5202,1305,472,742362,491807,401797,340565,0,0,0,0,2990410.0,0.0,0.0,0.0,1.0
2016-01-19,California,69120,50462,1305,472,742362,491807,401797,340565,2,1,1,1,39209127.0,2.5504265881767783e-08,2.5504265881767783e-08,2.5504265881767783e-08,1.0
2016-01-19,Colorado,1696,1184,1305,472,742362,491807,401797,340565,0,0,0,0,5540921.0,0.0,0.0,0.0,1.0
2016-01-19,Connecticut,4252,3679,1305,472,742362,491807,401797,340565,0,0,0,0,3578674.0,0.0,0.0,0.0,1.0
2016-01-19,Delaware,46,42,1305,472,742362,491807,401797,340565,0,0,0,0,949216.0,0.0,0.0,0.0,1.0
2016-01-19,Florida,27803,17714,1305,472,742362,491807,401797,340565,0,0,0,0,20629982.0,0.0,0.0,0.0,1.0
2016-01-19,Georgia,10180,6006,1305,472,742362,491807,401797,340565,0,0,0,0,10304763.0,0.0,0.0,0.0,1.0
2016-01-19,Idaho,796,482,1305,472,742362,491807,401797,340565,0,0,0,0,1682930.0,0.0,0.0,0.0,1.0
2016-01-19,Illinois,22438,15702,1305,472,742362,491807,401797,340565,0,0,0,0,12826895.0,0.0,0.0,0.0,1.0
2016-01-19,Indiana,8087,5339,1305,472,742362,491807,401797,340565,0,0,0,0,6633344.0,0.0,0.0,0.0,1.0
2016-01-19,Iowa,1938,1097,1305,472,742362,491807,401797,340565,0,0,0,0,3131785.0,0.0,0.0,0.0,1.0
2016-01-19,Kansas,1129,705,1305,472,742362,491807,401797,340565,0,0,0,0,2911263.0,0.0,0.0,0.0,1.0
2016-01-19,Kentucky,27764,17437,1305,472,742362,491807,401797,340565,0,0,0,0,4438229.0,0.0,0.0,0.0,1.0
2016-01-19,Louisiana,2916,2009,1305,472,742362,491807,401797,340565,0,0,0,0,4678215.0,0.0,0.0,0.0,1.0
2016-01-19,Maine,1464,960,1305,472,742362,491807,401797,340565,0,0,0,0,1331370.0,0.0,0.0,0.0,1.0
2016-01-19,Maryland,5934,4035,1305,472,742362,491807,401797,340565,0,0,0,0,6004692.0,0.0,0.0,0.0,1.0
2016-01-19,Massachusetts,59253,45272,1305,472,742362,491807,401797,340565,0,0,0,0,6826022.0,0.0,0.0,0.0,1.0
2016-01-19,Michigan,4439,2965,1305,472,742362,491807,401797,340565,0,0,0,0,9951890.0,0.0,0.0,0.0,1.0
2016-01-19,Minnesota,6558,5097,1305,472,742362,491807,401797,340565,0,0,0,0,5523409.0,0.0,0.0,0.0,1.0
2016-01-19,Mississippi,1624,1192,1305,472,742362,491807,401797,340565,0,0,0,0,2988298.0,0.0,0.0,0.0,1.0
2016-01-19,Missouri,2231,1484,1305,472,742362,491807,401797,340565,0,0,0,0,6087203.0,0.0,0.0,0.0,1.0
2016-01-19,Montana,921,678,1305,472,742362,491807,401797,340565,0,0,0,0,1040863.0,0.0,0.0,0.0,1.0
2016-01-19,Nebraska,504,358,1305,472,742362,491807,401797,340565,1,1,1,0,1905924.0,5.246798927974043e-07,5.246798927974043e-07,0.0,1.0
2016-01-19,Nevada,452,306,1305,472,742362,491807,401797,340565,0,0,0,0,2919772.0,0.0,0.0,0.0,1.0
2016-01-19,New Hampshire,277,174,1305,472,742362,491807,401797,340565,0,0,0,0,1342373.0,0.0,0.0,0.0,1.0
2016-01-19,New Jersey,24848,17366,1305,472,742362,491807,401797,340565,0,0,0,0,8874516.0,0.0,0.0,0.0,1.0
2016-01-19,New Mexico,1358,1031,1305,472,742362,491807,401797,340565,0,0,0,0,2092789.0,0.0,0.0,0.0,1.0
2016-01-19,New York,9174,6364,1305,472,742362,491807,401797,340565,1,0,0,1,19641589.0,0.0,0.0,5.091237781220247e-08,1.0
2016-01-19,North Carolina,8845,5721,1305,472,742362,491807,401797,340565,0,0,0,0,10156679.0,0.0,0.0,0.0,1.0
2016-01-19,North Dakota,299,197,1305,472,742362,491807,401797,340565,0,0,0,0,754353.0,0.0,0.0,0.0,1.0
2016-01-19,Ohio,7527,5001,1305,472,742362,491807,401797,340565,2,1,1,0,11635003.0,8.594754982014186e-08,8.594754982014186e-08,0.0,1.0
2016-01-19,Oklahoma,4109,2627,1305,472,742362,491807,401797,340565,0,0,0,0,3926769.0,0.0,0.0,0.0,1.0
2016-01-19,Oregon,918,713,1305,472,742362,491807,401797,340565,0,0,0,0,4091404.0,0.0,0.0,0.0,1.0
2016-01-19,Pennsylvania,6233,3932,1305,472,742362,491807,401797,340565,0,0,0,0,12783538.0,0.0,0.0,0.0,1.0
2016-01-19,Rhode Island,172,136,1305,472,742362,491807,401797,340565,0,0,0,0,1057063.0,0.0,0.0,0.0,1.0
2016-01-19,South Carolina,49709,27919,1305,472,742362,491807,401797,340565,0,0,0,0,4958235.0,0.0,0.0,0.0,1.0
2016-01-19,South Dakota,942,655,1305,472,742362,491807,401797,340565,0,0,0,0,862890.0,0.0,0.0,0.0,1.0
2016-01-19,Tennessee,3801,2313,1305,472,742362,491807,401797,340565,2,0,0,1,6645011.0,0.0,0.0,1.5048884042479387e-07,1.0
2016-01-19,Texas,135879,77395,1305,472,742362,491807,401797,340565,0,0,0,0,27937492.0,0.0,0.0,0.0,1.0
2016-01-19,Utah,25076,13169,1305,472,742362,491807,401797,340565,0,0,0,0,3042613.0,0.0,0.0,0.0,1.0
2016-01-19,Vermont,115330,91288,1305,472,742362,491807,401797,340565,0,0,0,0,623644.0,0.0,0.0,0.0,1.0
2016-01-19,Virginia,4488,2877,1305,472,742362,491807,401797,340565,1,1,1,0,8410946.0,1.1889269054872068e-07,1.1889269054872068e-07,0.0,1.0
2016-01-19,Washington,3051,1992,1305,472,742362,491807,401797,340565,2,1,1,1,7294680.0,1.3708620528933414e-07,1.3708620528933414e-07,1.3708620528933414e-07,1.0
2016-01-19,West Virginia,720,478,1305,472,742362,491807,401797,340565,0,0,0,0,1830929.0,0.0,0.0,0.0,1.0
2016-01-19,Wisconsin,24982,17097,1305,472,742362,491807,401797,340565,0,0,0,0,5772958.0,0.0,0.0,0.0,1.0
2016-01-19,Wyoming,406,278,1305,472,742362,491807,401797,340565,0,0,0,0,584290.0,0.0,0.0,0.0,1.0
2016-01-20,Alabama,1449,997,1097,398,748941,498125,457314,291627,0,0,0,0,4864745.0,0.0,0.0,0.0,1.0
2016-01-20,Alaska,894,577,1097,398,748941,498125,457314,291627,0,0,0,0,741504.0,0.0,0.0,0.0,1.0
2016-01-20,Arizona,42951,23429,1097,398,748941,498125,457314,291627,0,0,0,0,6945452.0,0.0,0.0,0.0,1.0
2016-01-20,Arkansas,9749,5153,1097,398,748941,498125,457314,291627,0,0,0,0,2990410.0,0.0,0.0,0.0,1.0
2016-01-20,California,59366,41998,1097,398,748941,498125,457314,291627,2,0,1,0,39209127.0,0.0,2.5504265881767783e-08,0.0,1.0
2016-01-20,Colorado,1680,1185,1097,398,748941,498125,457314,291627,1,0,0,0,5540921.0,0.0,0.0,0.0,1.0
2016-01-20,Connecticut,2468,2012,1097,398,748941,498125,457314,291627,0,0,0,0,3578674.0,0.0,0.0,0.0,1.0
2016-01-20,Delaware,72,56,1097,398,748941,498125,457314,291627,0,0,0,0,949216.0,0.0,0.0,0.0,1.0
2016-01-20,Florida,29464,19066,1097,398,748941,498125,457314,291627,0,0,0,0,20629982.0,0.0,0.0,0.0,1.0
2016-01-20,Georgia,13246,8406,1097,398,748941,498125,457314,291627,0,0,0,0,10304763.0,0.0,0.0,0.0,1.0
2016-01-20,Idaho,853,525,1097,398,748941,498125,457314,291627,0,0,0,0,1682930.0,0.0,0.0,0.0,1.0
2016-01-20,Illinois,13616,9986,1097,398,748941,498125,457314,291627,0,0,0,0,12826895.0,0.0,0.0,0.0,1.0
2016-01-20,Indiana,9715,6631,1097,398,748941,498125,457314,291627,0,0,0,0,6633344.0,0.0,0.0,0.0,1.0
2016-01-20,Iowa,2194,1266,1097,398,748941,498125,457314,291627,0,0,0,0,3131785.0,0.0,0.0,0.0,1.0
2016-01-20,Kansas,1288,830,1097,398,748941,498125,457314,291627,1,1,1,0,2911263.0,3.43493528410178e-07,3.43493528410178e-07,0.0,1.0
2016-01-20,Kentucky,33737,21901,1097,398,748941,498125,457314,291627,0,0,0,0,4438229.0,0.0,0.0,0.0,1.0
2016-01-20,Louisiana,3759,2629,1097,398,748941,498125,457314,291627,0,0,0,0,4678215.0,0.0,0.0,0.0,1.0
2016-01-20,Maine,1533,1011,1097,398,748941,498125,457314,291627,0,0,0,0,1331370.0,0.0,0.0,0.0,1.0
2016-01-20,Maryland,6830,4726,1097,398,748941,498125,457314,291627,0,0,0,0,6004692.0,0.0,0.0,0.0,1.0
2016-01-20,Massachusetts,50338,39442,1097,398,748941,498125,457314,291627,0,0,0,0,6826022.0,0.0,0.0,0.0,1.0
2016-01-20,Michigan,5330,3719,1097,398,748941,498125,457314,291627,0,0,0,0,9951890.0,0.0,0.0,0.0,1.0
2016-01-20,Minnesota,5931,4754,1097,398,748941,498125,457314,291627,0,0,0,0,5523409.0,0.0,0.0,0.0,1.0
2016-01-20,Mississippi,2422,1802,1097,398,748941,498125,457314,291627,0,0,0,0,2988298.0,0.0,0.0,0.0,1.0
2016-01-20,Missouri,2594,1707,1097,398,748941,498125,457314,291627,0,0,0,0,6087203.0,0.0,0.0,0.0,1.0
2016-01-20,Montana,931,685,1097,398,748941,498125,457314,291627,0,0,0,0,1040863.0,0.0,0.0,0.0,1.0
2016-01-20,Nebraska,727,561,1097,398,748941,498125,457314,291627,0,0,0,0,1905924.0,0.0,0.0,0.0,1.0
2016-01-20,Nevada,508,366,1097,398,748941,498125,457314,291627,0,0,0,0,2919772.0,0.0,0.0,0.0,1.0
2016-01-20,New Hampshire,253,162,1097,398,748941,498125,457314,291627,0,0,0,0,1342373.0,0.0,0.0,0.0,1.0
2016-01-20,New Jersey,25633,18189,1097,398,748941,498125,457314,291627,0,0,0,0,8874516.0,0.0,0.0,0.0,1.0
2016-01-20,New Mexico,1432,1029,1097,398,748941,498125,457314,291627,0,0,0,0,2092789.0,0.0,0.0,0.0,1.0
2016-01-20,New York,9843,6971,1097,398,748941,498125,457314,291627,1,1,1,0,19641589.0,5.091237781220247e-08,5.091237781220247e-08,0.0,1.0
2016-01-20,North Carolina,10354,6884,1097,398,748941,498125,457314,291627,0,0,0,0,10156679.0,0.0,0.0,0.0,1.0
2016-01-20,North Dakota,411,323,1097,398,748941,498125,457314,291627,0,0,0,0,754353.0,0.0,0.0,0.0,1.0
2016-01-20,Ohio,8055,5403,1097,398,748941,498125,457314,291627,1,1,1,0,11635003.0,8.594754982014186e-08,8.594754982014186e-08,0.0,1.0
2016-01-20,Oklahoma,4666,2996,1097,398,748941,498125,457314,291627,0,0,0,0,3926769.0,0.0,0.0,0.0,1.0
2016-01-20,Oregon,828,642,1097,398,748941,498125,457314,291627,0,0,0,0,4091404.0,0.0,0.0,0.0,1.0
2016-01-20,Pennsylvania,6230,3910,1097,398,748941,498125,457314,291627,1,1,1,0,12783538.0,7.822560546227499e-08,7.822560546227499e-08,0.0,1.0
2016-01-20,Rhode Island,203,147,1097,398,748941,498125,457314,291627,0,0,0,0,1057063.0,0.0,0.0,0.0,1.0
2016-01-20,South Carolina,54676,31537,1097,398,748941,498125,457314,291627,0,0,0,0,4958235.0,0.0,0.0,0.0,1.0
2016-01-20,South Dakota,1304,927,1097,398,748941,498125,457314,291627,0,0,0,0,862890.0,0.0,0.0,0.0,1.0
2016-01-20,Tennessee,4447,2810,1097,398,748941,498125,457314,291627,0,0,0,0,6645011.0,0.0,0.0,0.0,1.0
2016-01-20,Texas,161105,97283,1097,398,748941,498125,457314,291627,0,0,0,0,27937492.0,0.0,0.0,0.0,1.0
2016-01-20,Utah,30115,16197,1097,398,748941,498125,457314,291627,0,0,0,0,3042613.0,0.0,0.0,0.0,1.0
2016-01-20,Vermont,85570,68786,1097,398,748941,498125,457314,291627,0,0,0,0,623644.0,0.0,0.0,0.0,1.0
2016-01-20,Virginia,4708,3117,1097,398,748941,498125,457314,291627,1,0,0,1,8410946.0,0.0,0.0,1.1889269054872068e-07,1.0
2016-01-20,Washington,3161,2083,1097,398,748941,498125,457314,291627,1,0,0,1,7294680.0,0.0,0.0,1.3708620528933414e-07,1.0
2016-01-20,West Virginia,800,529,1097,398,748941,498125,457314,291627,0,0,0,0,1830929.0,0.0,0.0,0.0,1.0
2016-01-20,Wisconsin,30124,21776,1097,398,748941,498125,457314,291627,0,0,0,0,5772958.0,0.0,0.0,0.0,1.0
2016-01-20,Wyoming,475,332,1097,398,748941,498125,457314,291627,0,0,0,0,584290.0,0.0,0.0,0.0,1.0
2016-01-21,Alabama,1319,905,1029,359,621307,423554,320035,301272,0,0,0,0,4864745.0,0.0,0.0,0.0,1.0
2016-01-21,Alaska,570,387,1029,359,621307,423554,320035,301272,0,0,0,0,741504.0,0.0,0.0,0.0,1.0
2016-01-21,Arizona,30274,17568,1029,359,621307,423554,320035,301272,0,0,0,0,6945452.0,0.0,0.0,0.0,1.0
2016-01-21,Arkansas,6315,3648,1029,359,621307,423554,320035,301272,1,1,1,0,2990410.0,3.3440230603830244e-07,3.3440230603830244e-07,0.0,1.0
2016-01-21,California,53582,38563,1029,359,621307,423554,320035,301272,1,0,1,0,39209127.0,0.0,2.5504265881767783e-08,0.0,1.0
2016-01-21,Colorado,1347,995,1029,359,621307,423554,320035,301272,0,0,0,0,5540921.0,0.0,0.0,0.0,1.0
2016-01-21,Connecticut,2896,2464,1029,359,621307,423554,320035,301272,1,1,1,0,3578674.0,2.794331084641965e-07,2.794331084641965e-07,0.0,1.0
2016-01-21,Delaware,59,49,1029,359,621307,423554,320035,301272,0,0,0,0,949216.0,0.0,0.0,0.0,1.0
2016-01-21,Florida,25863,17037,1029,359,621307,423554,320035,301272,0,0,0,0,20629982.0,0.0,0.0,0.0,1.0
2016-01-21,Georgia,7617,4848,1029,359,621307,423554,320035,301272,0,0,0,0,10304763.0,0.0,0.0,0.0,1.0
2016-01-21,Idaho,560,341,1029,359,621307,423554,320035,301272,0,0,0,0,1682930.0,0.0,0.0,0.0,1.0
2016-01-21,Illinois,7743,5720,1029,359,621307,423554,320035,301272,0,0,0,0,12826895.0,0.0,0.0,0.0,1.0
2016-01-21,Indiana,8430,6090,1029,359,621307,423554,320035,301272,0,0,0,0,6633344.0,0.0,0.0,0.0,1.0
2016-01-21,Iowa,1440,877,1029,359,621307,423554,320035,301272,0,0,0,0,3131785.0,0.0,0.0,0.0,1.0
2016-01-21,Kansas,865,559,1029,359,621307,423554,320035,301272,0,0,0,0,2911263.0,0.0,0.0,0.0,1.0
2016-01-21,Kentucky,20961,13693,1029,359,621307,423554,320035,301272,1,1,1,0,4438229.0,2.2531509753101968e-07,2.2531509753101968e-07,0.0,1.0
2016-01-21,Louisiana,2999,2145,1029,359,621307,423554,320035,301272,0,0,0,0,4678215.0,0.0,0.0,0.0,1.0
2016-01-21,Maine,1131,776,1029,359,621307,423554,320035,301272,0,0,0,0,1331370.0,0.0,0.0,0.0,1.0
2016-01-21,Maryland,5504,3905,1029,359,621307,423554,320035,301272,0,0,0,0,6004692.0,0.0,0.0,0.0,1.0
2016-01-21,Massachusetts,61312,46139,1029,359,621307,423554,320035,301272,1,0,0,1,6826022.0,0.0,0.0,1.4649820935238708e-07,1.0
2016-01-21,Michigan,3849,2692,1029,359,621307,423554,320035,301272,2,0,0,2,9951890.0,0.0,0.0,2.009668515226756e-07,1.0
2016-01-21,Minnesota,6512,4951,1029,359,621307,423554,320035,301272,0,0,0,0,5523409.0,0.0,0.0,0.0,1.0
2016-01-21,Mississippi,1734,1296,1029,359,621307,423554,320035,301272,0,0,0,0,2988298.0,0.0,0.0,0.0,1.0
2016-01-21,Missouri,1950,1306,1029,359,621307,423554,320035,301272,0,0,0,0,6087203.0,0.0,0.0,0.0,1.0
2016-01-21,Montana,894,639,1029,359,621307,423554,320035,301272,0,0,0,0,1040863.0,0.0,0.0,0.0,1.0
2016-01-21,Nebraska,394,296,1029,359,621307,423554,320035,301272,0,0,0,0,1905924.0,0.0,0.0,0.0,1.0
2016-01-21,Nevada,326,239,1029,359,621307,423554,320035,301272,0,0,0,0,2919772.0,0.0,0.0,0.0,1.0
2016-01-21,New Hampshire,234,171,1029,359,621307,423554,320035,301272,0,0,0,0,1342373.0,0.0,0.0,0.0,1.0
2016-01-21,New Jersey,32977,22339,1029,359,621307,423554,320035,301272,0,0,0,0,8874516.0,0.0,0.0,0.0,1.0
2016-01-21,New Mexico,1068,789,1029,359,621307,423554,320035,301272,0,0,0,0,2092789.0,0.0,0.0,0.0,1.0
2016-01-21,New York,8422,5983,1029,359,621307,423554,320035,301272,0,0,0,0,19641589.0,0.0,0.0,0.0,1.0
2016-01-21,North Carolina,7905,5448,1029,359,621307,423554,320035,301272,2,1,1,0,10156679.0,9.845737962182324e-08,9.845737962182324e-08,0.0,1.0
2016-01-21,North Dakota,244,189,1029,359,621307,423554,320035,301272,0,0,0,0,754353.0,0.0,0.0,0.0,1.0
2016-01-21,Ohio,6854,4813,1029,359,621307,423554,320035,301272,2,2,2,0,11635003.0,1.7189509964028373e-07,1.7189509964028373e-07,0.0,1.0
2016-01-21,Oklahoma,3280,2186,1029,359,621307,423554,320035,301272,0,0,0,0,3926769.0,0.0,0.0,0.0,1.0
2016-01-21,Oregon,929,693,1029,359,621307,423554,320035,301272,0,0,0,0,4091404.0,0.0,0.0,0.0,1.0
2016-01-21,Pennsylvania,4677,3159,1029,359,621307,423554,320035,301272,0,0,0,0,12783538.0,0.0,0.0,0.0,1.0
2016-01-21,Rhode Island,167,136,1029,359,621307,423554,320035,301272,0,0,0,0,1057063.0,0.0,0.0,0.0,1.0
2016-01-21,South Carolina,38810,23293,1029,359,621307,423554,320035,301272,0,0,0,0,4958235.0,0.0,0.0,0.0,1.0
2016-01-21,South Dakota,865,623,1029,359,621307,423554,320035,301272,0,0,0,0,862890.0,0.0,0.0,0.0,1.0
2016-01-21,Tennessee,3202,2069,1029,359,621307,423554,320035,301272,1,1,1,0,6645011.0,1.5048884042479387e-07,1.5048884042479387e-07,0.0,1.0
2016-01-21,Texas,109923,67136,1029,359,621307,423554,320035,301272,0,0,0,0,27937492.0,0.0,0.0,0.0,1.0
2016-01-21,Utah,20253,11285,1029,359,621307,423554,320035,301272,0,0,0,0,3042613.0,0.0,0.0,0.0,1.0
2016-01-21,Vermont,96581,74874,1029,359,621307,423554,320035,301272,0,0,0,0,623644.0,0.0,0.0,0.0,1.0
2016-01-21,Virginia,3806,2650,1029,359,621307,423554,320035,301272,0,0,0,0,8410946.0,0.0,0.0,0.0,1.0
2016-01-21,Washington,2911,1980,1029,359,621307,423554,320035,301272,1,1,1,0,7294680.0,1.3708620528933414e-07,1.3708620528933414e-07,0.0,1.0
2016-01-21,West Virginia,577,391,1029,359,621307,423554,320035,301272,0,0,0,0,1830929.0,0.0,0.0,0.0,1.0
