"week","state_name","n","year","month_year","quarter","month","mean","std","trump_mean","clinton_mean","mean_diff","candidate","right_1_total","right_1_ratio","left_1_total","left_1_ratio","right_2std_total","right_2std_ratio","left_2std_total","left_2std_ratio","right_5_total","right_5_ratio","left_5_total","left_5_ratio","right_10_total","right_10_ratio","left_10_total","left_10_ratio","posts","Census","Estimates Base","2010","2011","2012","2013","2014","2015","2016","2017","2018","population","crime"
7,"Massachusetts",7,2015,6,2,114,-0.541755527266621,0.355086941191657,0.333589783373299,-0.614221174067116,0.947810957440414,"Clinton",2473,0.00350181108628361,35517,0.0502926908012676,2270,0.0032143595494799,5350,0.00757569321132927,3463,0.00490366833473519,105903,0.149960493113907,6013,0.00851451276256503,209234,0.296278989416686,2236,"6,547,629 ","6,547,790 ","6,566,431 ","6,613,149 ","6,663,158 ","6,713,944 ","6,763,652 ","6,795,891 ","6,826,022 ","6,863,246 ","6,902,149 ",6795891,4189
8,"Massachusetts",9,2015,6,2,114,-0.538934787818983,0.358940552096735,0.320084387113685,-0.618626516288041,0.938710903401726,"Clinton",2878,0.00398498499745919,30843,0.0427063558987609,2312,0.00320128051220488,4606,0.0063776375602144,3834,0.00530869787361311,103261,0.14297899090432,6312,0.00873982811117527,216630,0.299953891591239,1197,"6,547,629 ","6,547,790 ","6,566,431 ","6,613,149 ","6,663,158 ","6,713,944 ","6,763,652 ","6,795,891 ","6,826,022 ","6,863,246 ","6,902,149 ",6795891,4429
9,"Massachusetts",14,2015,6,2,114,-0.508187258103544,0.387036168045832,0.297382558961369,-0.608701807732697,0.906084366694066,"Clinton",2941,0.00436407127340068,38524,0.0571647336744263,2214,0.00328529540948967,7032,0.0104345968019563,4199,0.00623078384121369,99010,0.146918292002517,6729,0.00998498320255464,195105,0.289511093436532,486,"6,547,629 ","6,547,790 ","6,566,431 ","6,613,149 ","6,663,158 ","6,713,944 ","6,763,652 ","6,795,891 ","6,826,022 ","6,863,246 ","6,902,149 ",6795891,4211
10,"Massachusetts",12,2015,7,3,115,-0.505859284297842,0.390481435908795,0.30450538981808,-0.606390710359406,0.910896100177486,"Clinton",2810,0.00430170077920487,38408,0.0587970546361925,2316,0.00354545872051192,8387,0.0128392755997122,4083,0.00625047839199057,95946,0.146879353367114,6908,0.0105751419867428,188943,0.289244217197618,790,"6,547,629 ","6,547,790 ","6,566,431 ","6,613,149 ","6,663,158 ","6,713,944 ","6,763,652 ","6,795,891 ","6,826,022 ","6,863,246 ","6,902,149 ",6795891,4442
11,"Massachusetts",8,2015,7,3,115,-0.527153726672002,0.37243618812893,0.2959594448,-0.62070112892496,0.91666057372496,"Clinton",2980,0.00435559167351186,29950,0.0437751579267384,2333,0.00340993133365878,6256,0.00914381929848665,4047,0.00591512734990017,101098,0.147765639935806,6759,0.0098790080943848,190360,0.278231688244872,547,"6,547,629 ","6,547,790 ","6,566,431 ","6,613,149 ","6,663,158 ","6,713,944 ","6,763,652 ","6,795,891 ","6,826,022 ","6,863,246 ","6,902,149 ",6795891,4384
12,"Massachusetts",16,2015,7,3,115,-0.520208742587775,0.370746355521623,0.294843357908348,-0.611091847070558,0.905935204978906,"Clinton",2795,0.00428139896817519,29048,0.0444959131404483,2606,0.00399188755315368,5821,0.00891664522137666,3559,0.0054516990796907,100719,0.154282011690747,6948,0.0106429910665049,203921,0.312367498743919,472,"6,547,629 ","6,547,790 ","6,566,431 ","6,613,149 ","6,663,158 ","6,713,944 ","6,763,652 ","6,795,891 ","6,826,022 ","6,863,246 ","6,902,149 ",6795891,4707
13,"Massachusetts",15,2015,7,3,115,-0.542620993954682,0.371155326080343,0.327071491415916,-0.627601675190445,0.954673166606361,"Clinton",3312,0.00493867660764212,33653,0.0501815470643057,2969,0.00442721342031687,4799,0.00715601118359739,3759,0.00560521901211556,101665,0.151597390493942,6914,0.0103097856477167,204687,0.305218266542404,763,"6,547,629 ","6,547,790 ","6,566,431 ","6,613,149 ","6,663,158 ","6,713,944 ","6,763,652 ","6,795,891 ","6,826,022 ","6,863,246 ","6,902,149 ",6795891,4465
14,"Massachusetts",5,2015,8,3,116,-0.541441882561575,0.377734117879627,0.349697430498115,-0.628963087147139,0.978660517645254,"Clinton",3584,0.00533445261580183,32068,0.0477302529250929,3112,0.00463192425791721,3975,0.00591641996311726,4068,0.00605484186414114,100368,0.149388487763057,7091,0.010554297851186,202325,0.301142055103824,667,"6,547,629 ","6,547,790 ","6,566,431 ","6,613,149 ","6,663,158 ","6,713,944 ","6,763,652 ","6,795,891 ","6,826,022 ","6,863,246 ","6,902,149 ",6795891,4304
15,"Massachusetts",11,2015,8,3,116,-0.514230940387767,0.39449980197893,0.358498380542695,-0.613075713028519,0.971574093571214,"Clinton",3594,0.00557554207951896,36684,0.0569096231622352,2664,0.00413278912071188,4492,0.00696865192576493,4212,0.00653427469085527,96399,0.149548325243057,7907,0.0122665028443952,178038,0.276198764817306,778,"6,547,629 ","6,547,790 ","6,566,431 ","6,613,149 ","6,663,158 ","6,713,944 ","6,763,652 ","6,795,891 ","6,826,022 ","6,863,246 ","6,902,149 ",6795891,4242
16,"Massachusetts",8,2015,8,3,116,-0.51544800510531,0.390417350562855,0.375441611177092,-0.612946198815084,0.988387809992176,"Clinton",4222,0.00641028560843813,33629,0.051059093966406,2899,0.00440156749854622,3046,0.00462475839964532,4535,0.00688551521417976,96950,0.147199713343931,8383,0.0127279545844474,179821,0.273023204262187,782,"6,547,629 ","6,547,790 ","6,566,431 ","6,613,149 ","6,663,158 ","6,713,944 ","6,763,652 ","6,795,891 ","6,826,022 ","6,863,246 ","6,902,149 ",6795891,4467
17,"Massachusetts",13,2015,8,3,116,-0.513587776848779,0.389678097260225,0.387967288094519,-0.60657749389851,0.994544781993028,"Clinton",4126,0.0060677184437464,35315,0.0519344345227591,2961,0.00435446299368228,3999,0.00588095154060636,4529,0.00666037247497029,97480,0.143354627701502,8368,0.0123060271297309,193118,0.284000400004706,747,"6,547,629 ","6,547,790 ","6,566,431 ","6,613,149 ","6,663,158 ","6,713,944 ","6,763,652 ","6,795,891 ","6,826,022 ","6,863,246 ","6,902,149 ",6795891,4268
18,"Massachusetts",10,2015,8,3,116,-0.521391168647961,0.3818225945126,0.381033755999968,-0.608881579844232,0.9899153358442,"Clinton",4074,0.00586667357880049,31828,0.0458332073308939,3096,0.00445832631319742,4661,0.00671196994373811,4260,0.00613451876428328,114210,0.164465584053707,8430,0.012139435019462,203908,0.293633204738844,1376,"6,547,629 ","6,547,790 ","6,566,431 ","6,613,149 ","6,663,158 ","6,713,944 ","6,763,652 ","6,795,891 ","6,826,022 ","6,863,246 ","6,902,149 ",6795891,4365
19,"Massachusetts",6,2015,9,3,117,-0.523814748698716,0.374554786531153,0.375063244476997,-0.604551191966464,0.97961443644346,"Clinton",3917,0.00553379116260474,33495,0.0473204837864298,3139,0.00443466184820431,4966,0.00701577914564594,4115,0.00581351816035703,114771,0.162144178075902,7756,0.0109573868412465,207506,0.293156719169635,759,"6,547,629 ","6,547,790 ","6,566,431 ","6,613,149 ","6,663,158 ","6,713,944 ","6,763,652 ","6,795,891 ","6,826,022 ","6,863,246 ","6,902,149 ",6795891,4149
20,"Massachusetts",9,2015,9,3,117,-0.5283081588205,0.373793952820229,0.366908613896376,-0.607804103954578,0.974712717850954,"Clinton",3338,0.00476407278270091,33631,0.0479989609811307,2855,0.00407472372516809,5497,0.00784544879763538,3622,0.00516940431963532,114813,0.163863837148064,7478,0.010672778990125,206534,0.294770224116941,623,"6,547,629 ","6,547,790 ","6,566,431 ","6,613,149 ","6,663,158 ","6,713,944 ","6,763,652 ","6,795,891 ","6,826,022 ","6,863,246 ","6,902,149 ",6795891,4256
21,"Massachusetts",9,2015,9,3,117,-0.526853322617181,0.373587450919767,0.373874146202812,-0.608376705188463,0.982250851391275,"Clinton",3809,0.00559949429613078,31159,0.0458058920381042,3013,0.00442931906385981,3755,0.00552011054921792,3636,0.00534517229213219,107630,0.158223568152417,7216,0.010608020698577,196345,0.288640773844525,598,"6,547,629 ","6,547,790 ","6,566,431 ","6,613,149 ","6,663,158 ","6,713,944 ","6,763,652 ","6,795,891 ","6,826,022 ","6,863,246 ","6,902,149 ",6795891,4217
22,"Massachusetts",5,2015,9,3,117,-0.519336342373314,0.372377863799675,0.384139873932803,-0.600310506764482,0.984450380697285,"Clinton",3752,0.00553939733955384,29164,0.0430572985103273,2921,0.00431252122303752,4038,0.00596164351202516,3664,0.00540947544033189,106563,0.157328038031683,7138,0.0105384376891619,194068,0.286519126570505,271,"6,547,629 ","6,547,790 ","6,566,431 ","6,613,149 ","6,663,158 ","6,713,944 ","6,763,652 ","6,795,891 ","6,826,022 ","6,863,246 ","6,902,149 ",6795891,3865
23,"Massachusetts",6,2015,10,4,118,-0.506752934919735,0.383209734858027,0.409387654334341,-0.592479824546834,1.00186747888118,"Clinton",4293,0.00652201655343405,29439,0.0447243525079303,2817,0.0042796460822324,3994,0.00606776941868521,3959,0.00601459667715942,104046,0.158068887565478,7325,0.0111282951907534,188037,0.285669794236682,255,"6,547,629 ","6,547,790 ","6,566,431 ","6,613,149 ","6,663,158 ","6,713,944 ","6,763,652 ","6,795,891 ","6,826,022 ","6,863,246 ","6,902,149 ",6795891,3918
24,"Massachusetts",9,2015,10,4,118,-0.510253425238021,0.381104075822357,0.405923596559927,-0.595681698732815,1.00160529529274,"Clinton",4293,0.00645617306694539,30751,0.0462459301145208,3035,0.00456428727187963,4601,0.00691936927114273,4206,0.00632533517809744,107801,0.162120175352849,7495,0.0112716089300619,194635,0.292708419493342,284,"6,547,629 ","6,547,790 ","6,566,431 ","6,613,149 ","6,663,158 ","6,713,944 ","6,763,652 ","6,795,891 ","6,826,022 ","6,863,246 ","6,902,149 ",6795891,3922
25,"Massachusetts",14,2015,10,4,118,-0.497730085646668,0.383254737487243,0.376763005325415,-0.588149458954957,0.964912464280373,"Clinton",4496,0.00659948771770163,33586,0.049299464965909,3364,0.00493787292756857,5521,0.00810404174586981,4488,0.00658774485699397,112151,0.164621696403015,8588,0.0126059609696667,200147,0.293787292756857,378,"6,547,629 ","6,547,790 ","6,566,431 ","6,613,149 ","6,663,158 ","6,713,944 ","6,763,652 ","6,795,891 ","6,826,022 ","6,863,246 ","6,902,149 ",6795891,3871
26,"Massachusetts",7,2015,10,4,118,-0.507601388487552,0.393121594700405,0.332008815131363,-0.60836567755034,0.940374492681703,"Clinton",5359,0.00761534209355829,35791,0.0508603673951381,3653,0.00519105144015086,5042,0.00716487308000017,5099,0.00724587224016677,111419,0.158330621519345,8928,0.0126870263503057,204623,0.290777037732819,583,"6,547,629 ","6,547,790 ","6,566,431 ","6,613,149 ","6,663,158 ","6,713,944 ","6,763,652 ","6,795,891 ","6,826,022 ","6,863,246 ","6,902,149 ",6795891,4188
27,"Massachusetts",10,2015,11,4,119,-0.514047129846355,0.395094737232096,0.336211363299116,-0.615443195549841,0.951654558848957,"Clinton",5282,0.00747152207154386,41852,0.0592007083942169,3715,0.00525496109348456,5377,0.00760590196491695,4911,0.0069467332247921,110126,0.155776001448474,9194,0.0130051446281284,203499,0.287854462331901,484,"6,547,629 ","6,547,790 ","6,566,431 ","6,613,149 ","6,663,158 ","6,713,944 ","6,763,652 ","6,795,891 ","6,826,022 ","6,863,246 ","6,902,149 ",6795891,4171
28,"Massachusetts",5,2015,11,4,119,-0.523616938708149,0.399736161868051,0.342520498164739,-0.624830902871931,0.96735140103667,"Clinton",5177,0.00720725486702009,39078,0.0544031496413775,3865,0.00538073016438722,5206,0.00724762774535573,4705,0.00655015146790217,113319,0.157759110348822,9421,0.0131156167862075,208475,0.29023226934557,438,"6,547,629 ","6,547,790 ","6,566,431 ","6,613,149 ","6,663,158 ","6,713,944 ","6,763,652 ","6,795,891 ","6,826,022 ","6,863,246 ","6,902,149 ",6795891,3912
29,"Massachusetts",8,2015,11,4,119,-0.538472906536664,0.396055202093247,0.367654537485048,-0.635188536757013,1.00284307424206,"Clinton",5649,0.00768737726936848,39502,0.0537558465028489,3952,0.00537803415977062,3770,0.00513036153399171,5224,0.00710902086301663,114590,0.155938495538491,9218,0.0125442102441208,211213,0.287426803893631,328,"6,547,629 ","6,547,790 ","6,566,431 ","6,613,149 ","6,663,158 ","6,713,944 ","6,763,652 ","6,795,891 ","6,826,022 ","6,863,246 ","6,902,149 ",6795891,3996
30,"Massachusetts",6,2015,11,4,119,-0.53573216573662,0.391324188855833,0.386697423758284,-0.628495953720214,1.0151933774785,"Clinton",5648,0.00788857664824881,38836,0.0542423446726967,3715,0.00518875039806026,3640,0.00508399769823401,5093,0.00711340666953456,111101,0.15517506271195,8949,0.0124990921432682,203142,0.283728972641388,1332,"6,547,629 ","6,547,790 ","6,566,431 ","6,613,149 ","6,663,158 ","6,713,944 ","6,763,652 ","6,795,891 ","6,826,022 ","6,863,246 ","6,902,149 ",6795891,3644
31,"Massachusetts",11,2015,12,4,120,-0.526626533783086,0.389264465209155,0.384255621861807,-0.619049355359167,1.00330497722097,"Clinton",5193,0.00725224633896326,37722,0.0526803844402796,3586,0.00500800218977898,4777,0.00667128456792365,4821,0.00673273244755284,113284,0.158205945361663,9224,0.0128817100386284,205810,0.287422456965536,930,"6,547,629 ","6,547,790 ","6,566,431 ","6,613,149 ","6,663,158 ","6,713,944 ","6,763,652 ","6,795,891 ","6,826,022 ","6,863,246 ","6,902,149 ",6795891,4020
32,"Massachusetts",4,2015,12,4,120,-0.519901566722109,0.384890252581684,0.392619322833124,-0.609863320747508,1.00248264358063,"Clinton",4796,0.0069574098010117,33825,0.0490688879314472,3462,0.00502221699981286,5237,0.007597154947435,4434,0.00643226752662341,104357,0.15138749261972,8748,0.0126904547412949,191800,0.278238365269817,702,"6,547,629 ","6,547,790 ","6,566,431 ","6,613,149 ","6,663,158 ","6,713,944 ","6,763,652 ","6,795,891 ","6,826,022 ","6,863,246 ","6,902,149 ",6795891,3962
33,"Massachusetts",6,2015,12,4,120,-0.525932743749139,0.39039467429341,0.373408324788881,-0.617898677899898,0.991307002688779,"Clinton",4553,0.00661611699468734,39844,0.0578986526545843,3458,0.00502493577149766,5531,0.00803728159402936,4304,0.00625428674393462,107824,0.156682670510689,8592,0.0124853233512747,196802,0.28597958638007,393,"6,547,629 ","6,547,790 ","6,566,431 ","6,613,149 ","6,663,158 ","6,713,944 ","6,763,652 ","6,795,891 ","6,826,022 ","6,863,246 ","6,902,149 ",6795891,4089
34,"Massachusetts",5,2015,12,4,120,-0.535062247465374,0.383459939800417,0.377716264118506,-0.62248235730871,1.00019862142722,"Clinton",4763,0.00678606029520716,40383,0.0575354761497692,3336,0.00475294922208925,4458,0.00635151307915883,4200,0.00598392887673106,109977,0.156689177637203,8253,0.0117584202427765,200605,0.285810964837294,418,"6,547,629 ","6,547,790 ","6,566,431 ","6,613,149 ","6,663,158 ","6,713,944 ","6,763,652 ","6,795,891 ","6,826,022 ","6,863,246 ","6,902,149 ",6795891,3535
35,"Massachusetts",4,2015,12,4,120,-0.54069753435154,0.379064605675547,0.375196185209593,-0.623658599192663,0.998854784402256,"Clinton",4633,0.00647144768785077,42738,0.0596971144578818,3290,0.00459552404339069,4530,0.00632757565852882,4042,0.00564592953902284,109007,0.152262701944647,7955,0.0111116698374386,199689,0.278928754012353,556,"6,547,629 ","6,547,790 ","6,566,431 ","6,613,149 ","6,663,158 ","6,713,944 ","6,763,652 ","6,795,891 ","6,826,022 ","6,863,246 ","6,902,149 ",6795891,3384
36,"Massachusetts",7,2016,1,1,121,-0.54625270623496,0.37922190723814,0.338778162410231,-0.631198717555193,0.969976879965424,"Clinton",4458,0.0061119481869121,46597,0.0638848025270397,3121,0.00427891213354703,4021,0.00551281822780923,4050,0.0055525774241799,110004,0.150816228881354,7720,0.0105841722752269,203049,0.278381553926495,665,"6,547,629 ","6,547,790 ","6,566,431 ","6,613,149 ","6,663,158 ","6,713,944 ","6,763,652 ","6,795,891 ","6,826,022 ","6,863,246 ","6,902,149 ",6826022,3512
37,"Massachusetts",7,2016,1,1,121,-0.536716460314579,0.375703320186388,0.369323844757711,-0.61882458316013,0.988148427917842,"Clinton",4414,0.00605071967100754,40619,0.0556806031528444,3499,0.00479643591501028,4590,0.00629198080877313,4000,0.00548320767649075,110540,0.151528444139822,8116,0.0111254283755997,202862,0.278083618917067,357,"6,547,629 ","6,547,790 ","6,566,431 ","6,613,149 ","6,663,158 ","6,713,944 ","6,763,652 ","6,795,891 ","6,826,022 ","6,863,246 ","6,902,149 ",6826022,3626
38,"Massachusetts",2,2016,1,1,121,-0.540186077820936,0.383369763363451,0.35734290021781,-0.626425808105427,0.983768708323238,"Clinton",4728,0.00639135706841104,45836,0.0619615572308986,3718,0.00502602909905928,4655,0.00629267494785393,4236,0.00572626661205355,102887,0.139083662161084,8416,0.011376831871351,207808,0.280916905599061,335,"6,547,629 ","6,547,790 ","6,566,431 ","6,613,149 ","6,663,158 ","6,713,944 ","6,763,652 ","6,795,891 ","6,826,022 ","6,863,246 ","6,902,149 ",6826022,3424
39,"Massachusetts",5,2016,1,1,121,-0.527852432799597,0.377038071249196,0.353418246196906,-0.611340711434621,0.964758957631527,"Clinton",4630,0.00609462330489176,44076,0.058018707729246,3433,0.0045189723122448,6098,0.00802700062920733,4275,0.00562732497373915,102955,0.135523097700892,8388,0.0110414039484734,197154,0.259520380788905,166,"6,547,629 ","6,547,790 ","6,566,431 ","6,613,149 ","6,663,158 ","6,713,944 ","6,763,652 ","6,795,891 ","6,826,022 ","6,863,246 ","6,902,149 ",6826022,3670
40,"Massachusetts",7,2016,1,1,121,-0.528782657252389,0.37645727355632,0.393590837585921,-0.609569660289997,1.00316049787592,"Clinton",5166,0.00675604984254193,41191,0.053869231332587,3678,0.00481005639196075,5537,0.00724124041388979,4422,0.00578305311725134,100993,0.132077766501711,8644,0.011304547975016,193946,0.253640890972055,247,"6,547,629 ","6,547,790 ","6,566,431 ","6,613,149 ","6,663,158 ","6,713,944 ","6,763,652 ","6,795,891 ","6,826,022 ","6,863,246 ","6,902,149 ",6826022,3538
41,"Massachusetts",6,2016,2,1,122,-0.53027477305423,0.382326193128626,0.379836609262515,-0.615010047752229,0.994846657014744,"Clinton",5342,0.0072858105361931,40385,0.0550800184395654,3410,0.00465080754931083,4587,0.00625608628407296,4458,0.00608014664364449,96373,0.131440550131887,8291,0.0113078725487789,183641,0.250463034945159,338,"6,547,629 ","6,547,790 ","6,566,431 ","6,613,149 ","6,663,158 ","6,713,944 ","6,763,652 ","6,795,891 ","6,826,022 ","6,863,246 ","6,902,149 ",6826022,3055
42,"Massachusetts",4,2016,2,1,122,-0.545946735951103,0.384631865494081,0.426991054097967,-0.627951036983819,1.05494209108179,"Clinton",6132,0.00780848083534955,48779,0.0621151152425825,3847,0.0048987648032599,3970,0.0050553928434993,4769,0.00607283840570483,107588,0.137002419457532,9090,0.0115751941933019,203869,0.25960651980135,390,"6,547,629 ","6,547,790 ","6,566,431 ","6,613,149 ","6,663,158 ","6,713,944 ","6,763,652 ","6,795,891 ","6,826,022 ","6,863,246 ","6,902,149 ",6826022,3165
43,"Massachusetts",3,2016,2,1,122,-0.563406743210009,0.389784331160315,0.455301257964771,-0.646526684087814,1.10182794205259,"Clinton",6705,0.00857078213340253,45059,0.0575974455106614,4159,0.00531631363054752,2512,0.00321100741522851,4862,0.00621493553058958,115263,0.147336921855686,9318,0.0119108945442274,223177,0.285279857447633,476,"6,547,629 ","6,547,790 ","6,566,431 ","6,613,149 ","6,663,158 ","6,713,944 ","6,763,652 ","6,795,891 ","6,826,022 ","6,863,246 ","6,902,149 ",6826022,3719
44,"Massachusetts",7,2016,3,1,123,-0.561429281160117,0.380667590546267,0.443449734726476,-0.642761059235711,1.08621079396219,"Clinton",6598,0.00809119827727867,42553,0.0521832010144042,4191,0.0051394683207146,2305,0.00282664626085592,4851,0.00594883341059091,115961,0.142204219980526,9180,0.0112575326137342,213584,0.261920353569913,335,"6,547,629 ","6,547,790 ","6,566,431 ","6,613,149 ","6,663,158 ","6,713,944 ","6,763,652 ","6,795,891 ","6,826,022 ","6,863,246 ","6,902,149 ",6826022,3653
45,"Massachusetts",14,2016,3,1,123,-0.559874442411999,0.383028672002958,0.430206357003256,-0.644146325527142,1.0743526825304,"Clinton",6674,0.00837129726258329,41390,0.0519160913542586,3925,0.004923185759011,2041,0.00256005659468572,4499,0.00564316247892751,100844,0.126490126033555,8808,0.0110480051376736,205685,0.257993748494822,320,"6,547,629 ","6,547,790 ","6,566,431 ","6,613,149 ","6,663,158 ","6,713,944 ","6,763,652 ","6,795,891 ","6,826,022 ","6,863,246 ","6,902,149 ",6826022,3826
